Transient,id,ra,dec,disc_date,TransientStatus
2021afcl,97184,326.3827083333333,-15.872725,2021-11-20 03:42:19.002000,Ignore
2021afck,97183,326.0718708333333,-9.436916666666669,2021-11-22 02:34:11.004000,Ignore
2021afcj,97182,43.32563749999999,45.52081388888889,2021-11-22 07:56:02,Ignore
2021afci,97181,186.36080416666664,-19.825666666666667,2021-11-22 12:52:01.001000,Ignore
2021afch,97180,189.2869875,-17.820441666666667,2021-11-22 13:21:36.996000,Ignore
2021afcg,97179,195.44377916666664,-10.847188888888889,2021-11-22 13:22:18.002000,Ignore
2021afcf,97178,214.3878458333333,11.304280555555556,2021-11-22 13:24:19.999000,Ignore
2021afcc,97175,56.83673529330842,-0.3424730437078065,2021-11-12 00:00:00,Ignore
2021afcb,97174,124.45422499999998,19.15619444444444,2021-11-08 13:16:19.200000,Ignore
2021afca,97173,55.87334464884738,-12.018783903723968,2021-10-31 00:00:00,Ignore
2021afbz,97172,64.876025,-10.516441666666667,2021-11-08 10:46:33.600000,Ignore
2021afby,97171,58.878004166666656,-11.951125,2021-10-31 11:11:02.400000,Ignore
2021afbx,97170,293.8244958333333,51.52765555555556,2021-11-11 05:05:16.800000,Ignore
2021afbv,97168,80.10161666666666,-19.678641666666667,2021-11-01 13:53:45.600000,Ignore
2021afbu,97167,60.139,-12.331219444444445,2021-10-31 11:11:02.400000,Ignore
2021afbt,97166,75.38450416666666,2.6916722222222225,2021-10-30 13:22:04.800000,Ignore
2021afbs,97165,59.6713625,-10.132677777777776,2021-10-31 11:09:36,Ignore
2021afbr,97164,41.71957916666666,13.23354722222222,2021-10-31 08:36:57.600000,Ignore
2021afbq,97163,155.7728458333333,32.623511111111114,2021-11-20 15:30:14.400000,Ignore
2021afbp,97162,27.67265,-22.41555,2021-10-31 09:08:38.400000,Ignore
2021afbo,97161,36.03922916666666,-14.476702777777778,2021-10-29 08:34:04.800000,Ignore
2021afbn,97160,54.81759583333332,-28.77108611111111,2021-10-30 10:49:26.400000,Ignore
2021afbm,97159,2.5939708333333327,7.751713888888889,2021-10-30 06:50:23,Ignore
2021afbl,97158,27.6073875,34.309488888888886,2021-11-11 06:21:36,Ignore
2021afbk,97157,48.75770416666666,-14.199358333333334,2021-11-11 09:47:31.200000,Ignore
2021afbj,97156,275.0892375,47.21098333333334,2021-11-22 04:55:12,Ignore
2021afbi,97153,344.39731666666665,29.309216666666668,2021-11-08 05:11:02.400000,Ignore
2021afbh,97152,9.120649999999998,-2.503477777777778,2021-11-11 04:29:16.800000,Ignore
2021afbg,97151,345.2154416666666,78.62159999999999,2021-11-14 02:47:02.400000,Ignore
2021afbf,97150,16.824695833333333,17.52798611111111,2021-11-19 08:18:14.400000,Ignore
2021afbe,97149,3.980762499999999,4.885405555555555,2021-11-19 07:43:40.800000,Ignore
2021afbd,97148,35.8580625,2.8187138888888885,2021-11-12 07:10:33.600000,Ignore
2021afbc,97147,44.3442125,44.90805555555556,2021-11-12 06:46:04.800000,Ignore
2021afba,97145,57.539375,34.49449722222222,2021-11-22 08:13:55.200000,Ignore
2021afay,97143,343.83604166666663,34.32166111111111,2021-11-21 07:16:19.200000,Ignore
2021afaw,97141,351.3729041666666,11.963605555555556,2021-11-22 03:59:02.400000,Ignore
2021afav,97140,37.45797916666666,19.68000555555556,2021-11-01 11:49:55.200000,Ignore
2021afau,97139,28.75322815332096,-5.074791336353567,2021-10-29 00:00:00,Ignore
2021afat,97138,43.69761249999999,-10.031694444444446,2021-11-20 08:41:16.800000,Ignore
2021afar,97136,24.72788333333333,30.846297222222223,2021-11-21 11:32:38.400000,Ignore
2021afaq,97134,74.02069166666666,7.073830555555555,2021-11-08 11:47:02.400000,Ignore
2021afap,97133,133.33853333333332,17.32608888888889,2021-11-08 13:24:57.600000,Ignore
2021afao,97132,101.66442083333332,52.3864,2021-10-30 14:39:50.400000,Ignore
2021afan,97131,138.66917916666662,25.149216666666668,2021-11-10 14:02:24,Ignore
2021afal,97129,354.5104708333333,11.921552777777777,2021-10-31 05:24:00,Ignore
2021afaj,97127,30.921037499999997,15.641319444444443,2021-11-11 07:19:12,Ignore
2021afai,97126,359.33600416342387,-8.14232736229106,2021-11-01 00:00:00,Ignore
2021afah,97125,49.168575,-11.726008333333333,2021-10-31 11:02:24,Ignore
2021afag,97124,346.4585583333333,22.007791666666662,2021-11-01 05:02:24,Ignore
2021afaf,97123,53.84002596396484,-12.6267258933024,2021-11-21 09:53:16.800000,Ignore
2021afae,97122,139.88787916666664,64.15114166666667,2021-11-21 12:15:50.400000,Ignore
2021afab,97118,311.62675,-51.19573055555555,2021-11-20 16:10:33.600000,Ignore
2021aezy,97115,8.098045833333332,-5.614163888888888,2021-11-20 05:05:16.800000,Ignore
2021aezw,97112,345.3432916666666,2.4893388888888888,2021-11-21 05:15:21.600000,Ignore
2021aezv,97111,139.9995910819606,70.49730701683912,2021-11-21 00:00:00,Ignore
2021aezu,97110,134.16692441419264,70.32265645960187,2021-11-21 00:00:00,Ignore
2021aezt,97109,340.61350416666664,-0.7819694444444445,2021-11-21 05:12:28.800000,Ignore
2021aezs,97108,355.43113333333326,-9.88123888888889,2021-11-21 06:25:55.200000,Ignore
2021aezr,97107,132.5972715903023,70.9067279602923,2021-11-21 00:00:00,Ignore
2021aezq,97106,163.63213333333334,49.40967777777777,2021-11-13 11:47:02.400000,Ignore
2021aezo,96091,331.78937169571594,3.675477349484883,2021-11-07 00:00:00,Ignore
2021aezn,97037,2.7645344725543555,18.12777389487121,2021-11-20 00:00:00,Ignore
2021aezl,97104,285.32882499999994,75.88542500000001,2021-11-19 05:16:41.952000,Ignore
2021aezk,97103,46.030362808074365,-15.270652582210296,2021-11-11 00:00:00,Ignore
2021aezj,97102,8.158520833333332,19.148983333333334,2021-11-01 10:36:28.800000,Ignore
2021aezi,97101,125.555225,14.269908333333332,2021-11-09 14:02:24,Ignore
2021aezh,97100,27.84180702353009,31.08261727998166,2021-10-31 00:00:00,Ignore
2021aezg,97099,100.16790833333332,41.70111944444445,2021-11-09 12:53:16.800000,Ignore
2021aezf,97098,39.779204166666666,24.241669444444444,2021-11-01 11:58:33.600000,Ignore
2021aeze,97097,50.48437877217007,-16.111317283383286,2021-11-19 00:00:00,Ignore
2021aezd,97096,17.521191666666663,3.0736833333333333,2021-11-20 09:37:26.400000,Ignore
2021aezc,97095,30.317639678615546,19.22086518226215,2021-11-01 00:00:00,Ignore
2021aeyz,97092,38.20892916666666,19.9111,2021-11-01 11:49:55.200000,Ignore
2021aeyy,97091,53.36179166666666,-13.353977777777777,2021-11-11 09:48:57.600000,Ignore
2021aeyx,97090,34.70726249999999,20.5374,2021-11-01 11:45:36,Ignore
2021aeyw,97089,14.1276375,32.20205555555556,2021-10-31 06:23:02.400000,Ignore
2021aeyv,97088,350.7478416666666,9.366966666666666,2021-10-31 05:12:28.800000,Ignore
2021aeyu,97087,56.94457083333332,-14.759163888888889,2021-10-31 11:12:28.800000,Ignore
2021aeys,97086,13.033979166666663,-3.766894444444445,2021-11-01 07:00:28.800000,Ignore
2021aeyr,97085,42.34000833333332,18.86195555555556,2021-11-01 11:52:48,Ignore
2021aeyq,97083,67.13591637867097,-9.115921775111977,2021-11-19 00:00:00,Ignore
2021aeyn,97080,76.75116249999998,-27.376094444444444,2021-11-12 09:33:07.200000,Ignore
2021aeym,97079,98.27623333333332,28.894305555555555,2021-11-20 07:06:14.400000,Ignore
2021aeyi,97059,217.08136249999995,17.164258333333333,2021-11-19 13:22:04.800000,Ignore
2021aeye,97025,8.9803375,1.8083027777777776,2021-11-20 04:46:33.600000,Ignore
2021aeyd,97024,337.60155416666663,-80.02572777777777,2021-11-17 03:08:54.816000,Ignore
2021aeyc,97023,209.3724375,12.242258333333332,2021-11-18 13:10:13.996000,Ignore
2021aeyb,97022,339.89752916666663,-23.11993333333333,2021-11-20 03:35:31.998000,Ignore
2021aeya,97021,331.4579208333333,-22.65858888888889,2021-11-20 03:40:58.002000,Ignore
2021aexx,97017,19.5837625,7.39995,2021-11-20 05:06:43.200000,Ignore
2021aexw,97016,21.0619375,-21.727102777777777,2021-11-20 05:02:24,Ignore
2021aexv,97015,240.1359583333333,-70.60725,2021-11-18 21:30:14.400000,Ignore
2021aext,97013,172.86166666666668,-4.927619444444445,2021-11-05 08:05:16.800000,Ignore
2021aexs,97012,130.549875,52.76763888888889,2021-11-20 07:12:56.160000,Ignore
2021aexn,97004,2.625309835452927,18.64214758055156,2021-11-08 00:00:00,Ignore
2021aexm,97003,349.09737499999994,36.26265,2021-11-19 04:55:12,Ignore
2021aexi,96997,357.8430625,20.109694444444447,2021-11-19 07:12:50.976000,Ignore
2021aexe,96990,19.391229166666665,-28.377725,2021-11-19 08:15:21.600000,Ignore
2021aexd,96988,328.2252083333333,-52.46048055555556,2021-11-18 08:28:19.200000,Ignore
2021aexc,96987,102.45827916666666,80.79315555555556,2021-11-05 08:11:02.400000,Ignore
2021aexa,96985,28.092716666666664,31.52377222222222,2021-11-13 08:41:26.002000,Ignore
2021aewz,96425,150.90162916666665,2.345355555555556,2021-11-10 15:02:52.800000,Ignore
2021aewy,96984,210.27992916666668,10.81056388888889,2021-11-18 13:10:13.728000,Ignore
2021aewx,96983,330.5340541666667,-23.261866666666663,2021-11-19 05:34:04.800000,Ignore
2021aews,96978,357.97316666666666,13.698169444444444,2021-11-09 21:40:19.200000,Ignore
2021aewq,96976,335.9141208333333,34.626758333333335,2021-11-19 05:22:33.600000,Ignore
2021aewo,96974,190.57946666666663,5.194088888888889,2021-11-08 13:07:40.800000,Ignore
2021aewm,96962,104.99972083333331,47.56481944444444,2021-11-12 09:15:24.998000,Ignore
2021aewl,96961,129.16462499999997,12.043669444444443,2021-11-18 11:37:58.996000,Ignore
2021aewk,96960,129.79018333333332,8.584052777777778,2021-11-13 10:36:24.998000,Ignore
2021aewi,96958,200.9035375,-1.970988888888889,2021-11-18 13:08:52.996000,Ignore
2021aewh,96957,205.63010416666663,13.035533333333332,2021-11-18 13:10:13.996000,Ignore
2021aewe,96954,137.51415200071105,25.454233886545698,2021-11-18 00:00:00,Ignore
2021aewd,96949,131.74360416666667,63.72593333333334,2021-11-18 10:23:31.200000,Ignore
2021aewc,96948,107.64996666666666,41.20396111111111,2021-11-11 09:12:57.600000,Ignore
2021aewb,96947,177.11471666666668,9.206988888888889,2021-11-18 12:05:45.600000,Ignore
2021aewa,96946,180.89950833333333,21.550675,2021-11-09 11:57:07.200000,Ignore
2021aevz,96945,180.0728458333333,10.23038888888889,2021-11-13 11:36:57.600000,Ignore
2021aevy,96942,129.0100125,25.868175,2021-11-11 09:59:38.688000,Ignore
2021aevw,96940,120.59534166666666,19.49683055555556,2021-11-13 09:28:49,Ignore
2021aevv,96938,13.6882625,-3.710825,2021-11-11 06:20:09.600000,Ignore
2021aevm,96929,161.4846125,-21.314961111111117,2021-11-16 15:00:00,Ignore
2021aevl,96928,87.58012741043201,-25.16610919736859,2021-11-12 00:00:00,Ignore
2021aevk,96927,54.145091666666666,2.7278583333333333,2021-11-12 10:23:31.200000,Ignore
2021aevj,96926,170.3629208333333,2.7461444444444445,2021-11-17 15:17:16.800000,Ignore
2021aevh,96924,197.86982916666665,45.17623333333333,2021-11-11 11:58:33.600000,Ignore
2021aevd,96920,77.55849166666667,-5.996175,2021-11-03 08:05:16.800000,Ignore
2021aevc,96919,332.36856249999994,-11.46345,2021-11-06 04:04:48,Ignore
2021aevb,96918,152.0685458333333,37.95989166666667,2021-11-09 11:42:43.200000,Ignore
2021aeuz,96916,182.2886625,59.79834722222222,2021-11-09 11:49:55.200000,Ignore
2021aeuy,96915,161.80652916666665,11.929769444444444,2021-11-08 11:25:26.400000,Ignore
2021aeux,96914,101.33091666666664,28.69526111111111,2021-11-12 09:10:04.800000,Ignore
2021aeus,96906,151.6939583333333,11.66385,2021-11-16 13:56:38.400000,Ignore
2021aeur,96905,352.46115416666663,-21.27613333333333,2021-11-10 02:24:44.064000,Ignore
2021aeuq,96904,43.97787499999999,32.33666111111111,2021-11-15 05:02:15,Ignore
2021aetx,96872,164.5121,6.0453,2021-11-14 12:06:35,Ignore
2021aetu,96869,31.03023889218812,-3.944823955482119,2021-10-29 00:00:00,Ignore
2021aett,96868,29.05115833333333,16.096505555555556,2021-10-31 07:40:48,Ignore
2021aets,96867,0.3045499999999999,10.281047222222224,2021-10-31 05:08:09.600000,Ignore
2021aetp,96864,53.14789583333332,-10.99864722222222,2021-10-31 11:05:16.800000,Ignore
2021aeto,96863,28.491379166666665,-21.70265,2021-10-31 09:10:04.800000,Ignore
2021aetn,96862,359.3904416666666,-7.568141666666666,2021-11-01 00:00:00,Ignore
2021aetm,96861,76.35338333333333,-0.5398805555555556,2021-11-08 12:01:26.400000,Ignore
2021aetl,96860,42.08076666666666,49.94692499999999,2021-11-14 06:18:43.200000,Ignore
2021aetk,96859,20.8871125,30.278175,2021-10-31 06:25:55.200000,Ignore
2021aetj,96858,134.104775,10.338877777777778,2021-11-09 14:26:52.800000,Ignore
2021aeti,96857,141.8311125,32.27580833333333,2021-11-10 14:05:16.800000,Ignore
2021aeth,96856,142.97499166666668,28.72942222222222,2021-11-10 14:08:09.600000,Ignore
2021aetg,96855,141.30228749999995,33.499741666666665,2021-11-10 14:05:16.800000,Ignore
2021aetf,96854,49.43606666666666,-12.6012,2021-11-11 09:46:04.800000,Ignore
2021aete,96853,31.42050833333333,-0.0883666666666666,2021-11-11 08:45:36,Ignore
2021aetd,96852,59.45484583333333,2.3455611111111114,2021-10-28 10:58:04.800000,Ignore
2021aetc,96851,53.565934737728426,-10.631781254248777,2021-11-11 00:00:00,Ignore
2021aetb,96850,66.77907083333334,4.561016666666666,2021-11-11 12:02:52.800000,Ignore
2021aeta,96849,322.6040333333333,-9.791786111111112,2021-10-29 05:21:07.200000,Ignore
2021aesz,96848,101.24228333333332,51.74621944444444,2021-10-30 14:39:50.400000,Ignore
2021aesy,96847,75.95624583333333,5.829577777777778,2021-10-30 13:22:04.800000,Ignore
2021aesx,96846,59.74408333333333,-26.231675,2021-10-30 10:52:19.200000,Ignore
2021aesw,96845,28.28749166666666,-18.181897222222226,2021-10-31 09:10:04.800000,Ignore
2021aesv,96844,132.11715833333335,17.024155555555556,2021-11-08 13:24:57.600000,Ignore
2021aesu,96843,134.96852499999997,19.858608333333336,2021-11-08 13:26:24,Ignore
2021aest,96842,121.73745416666664,20.833116666666665,2021-11-08 13:14:52.800000,Ignore
2021aesr,96840,140.69084583333333,57.60813055555556,2021-11-04 10:51:49.824000,Ignore
2021aesq,96839,85.16666666666666,16.460094444444444,2021-11-12 09:06:33.120000,Ignore
2021aesm,96835,1.3358749999999997,-53.05555,2021-11-13 16:17:45.600000,Ignore
2021aese,96719,137.0652333333333,42.51006388888889,2021-11-09 15:20:09.600000,Ignore
2021aesd,96430,150.188225,4.83381111111111,2021-11-10 15:04:19.200000,Ignore
2021aesc,96433,152.76662499999998,6.42865,2021-11-10 15:05:45.600000,Ignore
2021aesb,96826,154.42387499999998,0.4422,2021-11-12 11:55:40.800000,Ignore
2021aesa,96824,4.436804166666666,25.42245,2021-11-08 05:11:02.400000,Ignore
2021aerz,96823,359.9823833333333,20.00711111111111,2021-11-01 00:00:00,Ignore
2021aery,96822,359.35673749999995,7.206872222222223,2021-11-09 05:08:09.600000,Ignore
2021aerx,96821,47.63434166666666,10.946658333333334,2021-11-09 07:40:48,Ignore
2021aerw,96820,149.4115833333333,24.86785,2021-11-10 14:11:02.400000,Ignore
2021aerv,96819,55.380633333333336,-14.256508333333333,2021-11-11 09:59:02.400000,Ignore
2021aeru,96818,54.1854875,-12.725261111111111,2021-11-11 09:59:02.400000,Ignore
2021aert,96817,30.43065823054616,-2.6585540284615847,2021-11-11 00:00:00,Ignore
2021aers,96816,171.94583749999995,44.91197222222222,2021-11-14 12:24:26.208000,Ignore
2021aerr,96815,144.09127916666665,33.44245833333333,2021-11-14 10:56:09.024000,Ignore
2021aerq,96814,50.04235416666666,34.175238888888885,2021-11-14 08:45:48.960000,Ignore
2021aerp,96813,57.86292916666666,0.1373777777777777,2021-11-12 10:32:09.600000,Ignore
2021aero,96805,107.14379583333331,24.05163333333333,2021-11-14 10:27:50.996000,Ignore
2021aern,96804,126.25977499999998,16.83553611111111,2021-11-14 10:59:36.004000,Ignore
2021aerm,96803,157.3779958333333,37.08217222222223,2021-11-14 12:40:20.004000,Ignore
2021aerl,96802,192.18730833333333,61.49681944444445,2021-11-09 11:48:51.998000,Ignore
2021aerk,96801,188.292475,63.26318611111111,2021-11-09 11:48:51.998000,Ignore
2021aerj,96800,141.92547083333332,-8.232394444444445,2021-11-08 11:29:40.001000,Ignore
2021aeri,96799,31.3327625,18.67983333333333,2021-11-12 05:52:03.996000,Ignore
2021aerh,96798,108.98427499999998,15.66173611111111,2021-11-11 09:10:00.998000,Ignore
2021aerg,96797,130.75127916666665,-3.634319444444445,2021-11-09 11:33:28.996000,Ignore
2021aerf,96796,127.94601666666668,53.12745555555556,2021-11-14 11:19:04.002000,Ignore
2021aere,96795,134.75032083333332,20.655905555555552,2021-11-14 11:08:02.999000,Ignore
2021aerd,96794,136.74892916666664,18.515138888888888,2021-11-08 11:10:31.996000,Ignore
2021aerc,96793,152.4352458333333,19.978105555555555,2021-11-14 11:10:46.001000,Ignore
2021aerb,96792,333.3446291666666,-21.781955555555555,2021-11-14 02:32:24.999000,Ignore
2021aera,96791,42.97307083333333,23.317977777777777,2021-11-12 07:05:59.997000,Ignore
2021aeqz,96790,98.51591666666666,70.78095277777777,2021-11-12 07:49:38.004000,Ignore
2021aeqy,96789,99.86792083333332,66.82093611111111,2021-11-12 07:49:38.004000,Ignore
2021aeqx,96778,71.99190416666666,-25.54400555555556,2021-11-12 09:33:47.998000,Ignore
2021aeqw,96777,181.24636666666663,61.867494444444446,2021-11-14 10:49:10.001000,Ignore
2021aeqv,96776,181.51621666666665,31.822375,2021-11-14 11:26:43.002000,Ignore
2021aequ,96775,173.559375,54.41956111111111,2021-11-14 10:47:47.999000,Ignore
2021aeqt,96774,128.92060416666666,-12.402758333333333,2021-11-14 12:01:46.004000,Ignore
2021aeqs,96773,156.51545478399976,65.89199721396983,2021-11-22 00:00:00,Ignore
2021aeqq,96771,183.60457499999995,34.185966666666666,2021-11-09 11:56:21.002000,Ignore
2021aeqo,96769,175.80158333333333,-16.64563888888889,2021-11-14 12:50:02.996000,Ignore
2021aeqn,96768,175.9160375,-15.953158333333333,2021-11-14 12:50:02.996000,Ignore
2021aeql,96766,18.609529166666665,39.91639722222222,2021-11-13 06:02:52.800000,Ignore
2021aeqg,96761,127.03423333333332,-5.109125,2021-10-16 11:33:07.776000,Ignore
2021aeqf,96760,135.50016249999996,19.84103888888889,2021-11-08 13:26:24,Ignore
2021aeqe,96759,20.3763875,-20.474305555555556,2021-11-08 07:27:50.400000,Ignore
2021aeqd,96758,21.36359583333333,-0.0233027777777777,2021-10-29 07:26:24,Ignore
2021aeqc,96757,127.642125,15.17634722222222,2021-11-09 14:06:43.200000,Ignore
2021aeqb,96756,141.9456583333333,30.34733888888889,2021-11-10 14:03:50.400000,Ignore
2021aeqa,96755,143.32190833333334,32.369233333333334,2021-11-08 15:30:14.400000,Ignore
2021aepz,96754,37.9701797027217,3.790780432173447,2021-11-10 00:00:00,Ignore
2021aepy,96753,144.1379583333333,29.396,2021-11-10 14:08:09.600000,Ignore
2021aepx,96752,39.38177083333333,-1.0276888888888889,2021-11-11 08:36:57.600000,Ignore
2021aepw,96751,56.347591666666666,-9.713808333333333,2021-11-11 09:53:16.800000,Ignore
2021aepv,96750,33.62361588302261,-2.781071380136365,2021-11-11 00:00:00,Ignore
2021aepu,96749,85.24374583333334,-23.03640555555556,2021-11-12 12:36:00,Ignore
2021aept,96748,90.10167083333332,-20.20902222222222,2021-11-12 12:31:40.800000,Ignore
2021aeps,96747,39.252471264898354,40.684621508102566,2021-11-23 00:00:00,Ignore
2021aepr,96746,78.94525876055255,-6.022237765028188,2021-11-13 00:00:00,Ignore
2021aepq,96745,75.0869125,-6.388141666666667,2021-11-13 10:48:00,Ignore
2021aepo,96743,80.84499583333333,-7.327666666666666,2021-11-13 12:04:19.200000,Ignore
2021aepn,96742,43.06582083333333,36.61245555555556,2021-11-13 07:45:07.200000,Ignore
2021aepj,96738,98.94016666666664,-86.46998055555555,2021-11-12 21:36:00,Ignore
2021aepf,96734,328.8074291666666,-21.617361111111112,2021-10-30 03:01:26.400000,Ignore
2021aepe,96733,328.4232708333333,-23.525169444444444,2021-11-09 03:31:40.800000,Ignore
2021aepd,96732,332.9073291666666,-11.564661111111112,2021-11-06 04:04:48,Ignore
2021aepc,96731,6.270787499999999,28.46133055555556,2021-11-09 05:06:43.200000,Ignore
2021aeov,96716,133.15622916666666,52.156575,2021-11-08 10:54:43.998000,Ignore
2021aeou,96715,193.44355,47.871658333333336,2021-11-13 11:41:11.003000,Ignore
2021aeot,96714,296.05004166666663,52.24178888888889,2021-11-08 02:44:15,Ignore
2021aeos,96713,327.3668208333333,22.48467777777778,2021-11-08 03:29:05.004000,Ignore
2021aeor,96712,82.0990125,-7.207394444444445,2021-11-08 08:37:08.996000,Ignore
